station_id,name,owner,deployment_notes,has_realtime2,has_fiveday2,no_recent_data,preferred_data_source
PMAF1,"Station PMAF1  - 8726384 - Port Manatee, FL","NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
27.638 N 82.562 W (27°38'18"" N 82°33'45"" W)

Site elevation: 2.4 m above mean sea level
Air temp height: 5 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 3.4 m below MLLW","Owned and maintained by NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
27.638 N 82.562 W (27°38'18"" N 82°33'45"" W)

Site elevation: 2.4 m above mean sea level
Air temp height: 5 m above site elevation
Barometer elevation: 2.7 m above mean sea level
Sea temp depth: 3.4 m below MLLW",True,True,False,realtime2
PMNT2,"Station PMNT2  - 8778490 - Port Mansfield, TX","Texas Coastal Ocean Observing Network
Water Level Observation Network
26.559 N 97.424 W (26°33'34"" N 97°25'28"" W)

Site elevation: sea level","Owned and maintained by Texas Coastal Ocean Observing Network
Water Level Observation Network
26.559 N 97.424 W (26°33'34"" N 97°25'28"" W)

Site elevation: sea level",True,True,False,realtime2
PMOA2,"Station PMOA2  - 9463502 - Port Moller, AK","NOAA's National Ocean Service
Water Level Observation Network
55.990 N 160.562 W (55°59'23"" N 160°33'42"" W)

Site elevation: 3.6 m above mean sea level
Air temp height: 7.3 m above site elevation
Anemometer height: 13.2 m above site elevation
Barometer elevation: 5.4 m above mean sea level
Sea temp depth: 1.9 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
55.990 N 160.562 W (55°59'23"" N 160°33'42"" W)

Site elevation: 3.6 m above mean sea level
Air temp height: 7.3 m above site elevation
Anemometer height: 13.2 m above site elevation
Barometer elevation: 5.4 m above mean sea level
Sea temp depth: 1.9 m below MLLW",False,False,True,none
PNGW3,"Station PNGW3  - Port Wing, WI","National Weather Service Central Region
GLOS Weather Station
46.792 N 91.386 W (46°47'30"" N 91°23'10"" W)

Site elevation: 184 m above mean sea level
Air temp height: 3 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 185.9 m above mean sea level","Owned and maintained by National Weather Service Central Region
GLOS Weather Station
46.792 N 91.386 W (46°47'30"" N 91°23'10"" W)

Site elevation: 184 m above mean sea level
Air temp height: 3 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 185.9 m above mean sea level",True,True,False,realtime2
PNLM4,"Station PNLM4  - 9087096 - Port Inland, MI","NOAA's National Ocean Service
Water Level Observation Network
45.968 N 85.869 W (45°58'6"" N 85°52'8"" W)

Site elevation: 179 m above mean sea level
Air temp height: 6.5 m above site elevation
Anemometer height: 10.3 m above site elevation
Barometer elevation: 180.2 m above mean sea level
Sea temp depth: 4.6 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
45.968 N 85.869 W (45°58'6"" N 85°52'8"" W)

Site elevation: 179 m above mean sea level
Air temp height: 6.5 m above site elevation
Anemometer height: 10.3 m above site elevation
Barometer elevation: 180.2 m above mean sea level
Sea temp depth: 4.6 m below MLLW",True,True,False,realtime2
PNLM6,"Station PNLM6  - 8741533 - Pascagoula NOAA Lab, MS","NOAA's National Ocean Service
Water Level Observation Network
30.368 N 88.563 W (30°22'4"" N 88°33'47"" W)

Site elevation: sea level
Sea temp depth: 1.3 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
30.368 N 88.563 W (30°22'4"" N 88°33'47"" W)

Site elevation: sea level
Sea temp depth: 1.3 m below MLLW",True,True,False,realtime2
PORO3,"Station PORO3  - 9431647 - Port Orford, OR","NOAA's National Ocean Service
Water Level Observation Network
42.739 N 124.498 W (42°44'20"" N 124°29'53"" W)

Site elevation: 6.4 m above mean sea level
Air temp height: 8 m above site elevation
Anemometer height: 8.5 m above site elevation
Barometer elevation: 8 m above mean sea level
Sea temp depth: 1.3 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
42.739 N 124.498 W (42°44'20"" N 124°29'53"" W)

Site elevation: 6.4 m above mean sea level
Air temp height: 8 m above site elevation
Anemometer height: 8.5 m above site elevation
Barometer elevation: 8 m above mean sea level
Sea temp depth: 1.3 m below MLLW",True,True,False,realtime2
PORT2,"Station PORT2  - 8770475 - Port Arthur, TX","Texas Coastal Ocean Observing Network
Water Level Observation Network
29.867 N 93.931 W (29°52'2"" N 93°55'52"" W)

Site elevation: sea level
Anemometer height: 10.7 m above site elevation","Owned and maintained by Texas Coastal Ocean Observing Network
Water Level Observation Network
29.867 N 93.931 W (29°52'2"" N 93°55'52"" W)

Site elevation: sea level
Anemometer height: 10.7 m above site elevation",True,True,False,realtime2
POTA2,"Station POTA2  - Potato Point, AK","National Data Buoy Center
C-MAN Station
Sutron XPERT payload
61.056 N 146.697 W (61°3'23"" N 146°41'48"" W)

Site elevation: 7 m above mean sea level
Air temp height: 9.1 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 8.5 m above mean sea level","Owned and maintained by National Data Buoy Center
C-MAN Station
Sutron XPERT payload
61.056 N 146.697 W (61°3'23"" N 146°41'48"" W)

Site elevation: 7 m above mean sea level
Air temp height: 9.1 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 8.5 m above mean sea level",True,True,False,realtime2
PPHH1,"Station PPHH1  - Papahana, He'eia Reserve, HI","National Estuarine Research Reserve System
Water Quality Station
21.409 N 157.823 W (21°24'33"" N 157°49'24"" W)","Owned and maintained by National Estuarine Research Reserve System
Water Quality Station
21.409 N 157.823 W (21°24'33"" N 157°49'24"" W)",False,False,False,none
PPTA1,"Station PPTA1  - Perdido Pass, AL",Unknown,No deployment notes found,False,False,True,none
PPTM2,"Station PPTM2  - 8578240 - Piney Point, MD","NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
38.134 N 76.533 W (38°8'2"" N 76°31'59"" W)

Site elevation: 5.7 m above mean sea level
Anemometer height: 6.8 m above site elevation","Owned and maintained by NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
38.134 N 76.533 W (38°8'2"" N 76°31'59"" W)

Site elevation: 5.7 m above mean sea level
Anemometer height: 6.8 m above site elevation",True,True,False,realtime2
PPXA2,Station PPXA2  - Point Pigot,"Marine Exchange of Alaska
C-MAN Station
60.801 N 148.357 W (60°48'3"" N 148°21'26"" W)

Site elevation: 5 m above mean sea level
Air temp height: 5 m above site elevation
Anemometer height: 5 m above site elevation
Barometer elevation: 11 m above mean sea level","Owned and maintained by Marine Exchange of Alaska
C-MAN Station
60.801 N 148.357 W (60°48'3"" N 148°21'26"" W)

Site elevation: 5 m above mean sea level
Air temp height: 5 m above site elevation
Anemometer height: 5 m above site elevation
Barometer elevation: 11 m above mean sea level",True,True,False,realtime2
PPXC1,"Station PPXC1  - 9414847 - Point Potrero, Richmond, CA","NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
37.906 N 122.365 W (37°54'20"" N 122°21'54"" W)","Owned and maintained by NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
37.906 N 122.365 W (37°54'20"" N 122°21'54"" W)",True,True,False,realtime2
PRDA2,"Station PRDA2  - 9497645 - Prudhoe Bay, AK","NOAA's National Ocean Service
Water Level Observation Network
70.400 N 148.527 W (70°24'0"" N 148°31'36"" W)

Air temp height: 9.4 m above site elevation
Anemometer height: 9.9 m above site elevation
Sea temp depth: 1.5 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
70.400 N 148.527 W (70°24'0"" N 148°31'36"" W)

Air temp height: 9.4 m above site elevation
Anemometer height: 9.9 m above site elevation
Sea temp depth: 1.5 m below MLLW",True,True,False,realtime2
PRHH1,"Station PRHH1  - 1612401 - Pearl Harbor, HI","NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
21.367 N 157.964 W (21°22'3"" N 157°57'50"" W)

Air temp height: 18.1 m above site elevation
Anemometer height: 18.4 m above site elevation","Owned and maintained by NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
21.367 N 157.964 W (21°22'3"" N 157°57'50"" W)

Air temp height: 18.1 m above site elevation
Anemometer height: 18.4 m above site elevation",True,True,False,realtime2
PRIM4,"Station PRIM4  - Presque Isle Light, MI","National Weather Service Central Region
GLOS Weather Station
45.357 N 83.492 W (45°21'23"" N 83°29'32"" W)

Site elevation: 184 m above mean sea level
Anemometer height: 34 m above site elevation","Owned and maintained by National Weather Service Central Region
GLOS Weather Station
45.357 N 83.492 W (45°21'23"" N 83°29'32"" W)

Site elevation: 184 m above mean sea level
Anemometer height: 34 m above site elevation",True,True,True,none
PRJC1,"Station PRJC1  - 9410665 - Los Angeles Pier J, CA","NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
33.733 N 118.186 W (33°43'59"" N 118°11'8"" W)

Anemometer height: 30.5 m above site elevation","Owned and maintained by NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
33.733 N 118.186 W (33°43'59"" N 118°11'8"" W)

Anemometer height: 30.5 m above site elevation",True,True,False,realtime2
PRTA2,"Station PRTA2  - Point Retreat, AK",Unknown,No deployment notes found,True,True,False,realtime2
PRTO3,Station PRTO3  - SATURN River Station #06 at Portland,Unknown,No deployment notes found,False,False,True,none
PRUR1,"Station PRUR1  - 8452314 - Sandy Point, Prudence Island, RI","NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
41.605 N 71.304 W (41°36'18"" N 71°18'15"" W)

Site elevation: 1.7 m above mean sea level
Air temp height: 2.2 m above site elevation","Owned and maintained by NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
41.605 N 71.304 W (41°36'18"" N 71°18'15"" W)

Site elevation: 1.7 m above mean sea level
Air temp height: 2.2 m above site elevation",False,False,True,none
PRYC1,"Station PRYC1  - 9415020 - Point Reyes, CA","NOAA's National Ocean Service
Water Level Observation Network
37.996 N 122.977 W (37°59'46"" N 122°58'36"" W)

Site elevation: sea level
Air temp height: 7.9 m above site elevation
Anemometer height: 8.7 m above site elevation
Barometer elevation: 4.6 m above mean sea level
Sea temp depth: 2.6 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
37.996 N 122.977 W (37°59'46"" N 122°58'36"" W)

Site elevation: sea level
Air temp height: 7.9 m above site elevation
Anemometer height: 8.7 m above site elevation
Barometer elevation: 4.6 m above mean sea level
Sea temp depth: 2.6 m below MLLW",True,True,False,realtime2
PSBC1,"Station PSBC1  - 9415115 - Pittsburg (Suisun Bay), CA","NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
38.040 N 121.887 W (38°2'23"" N 121°53'12"" W)

Air temp height: 3.4 m above site elevation
Anemometer height: 7.6 m above site elevation","Owned and maintained by NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
38.040 N 121.887 W (38°2'23"" N 121°53'12"" W)

Air temp height: 3.4 m above site elevation
Anemometer height: 7.6 m above site elevation",True,True,False,realtime2
PSBM1,"Station PSBM1  - 8410140 - Eastport, ME","NOAA's National Ocean Service
Water Level Observation Network
44.905 N 66.983 W (44°54'17"" N 66°58'58"" W)

Site elevation: 6.7 m above mean sea level
Air temp height: 3.6 m above site elevation
Anemometer height: 7.1 m above site elevation
Barometer elevation: 6.3 m above mean sea level
Sea temp depth: 0.9 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
44.905 N 66.983 W (44°54'17"" N 66°58'58"" W)

Site elevation: 6.7 m above mean sea level
Air temp height: 3.6 m above site elevation
Anemometer height: 7.1 m above site elevation
Barometer elevation: 6.3 m above mean sea level
Sea temp depth: 0.9 m below MLLW",True,True,False,realtime2
PSCM4,"Station PSCM4  - Port Sanilac, MI","National Weather Service Central Region
GLOS Weather Station
43.420 N 82.540 W (43°25'12"" N 82°32'24"" W)

Site elevation: 190 m above mean sea level
Air temp height: 3.3 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 191.8 m above mean sea level","Owned and maintained by National Weather Service Central Region
GLOS Weather Station
43.420 N 82.540 W (43°25'12"" N 82°32'24"" W)

Site elevation: 190 m above mean sea level
Air temp height: 3.3 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 191.8 m above mean sea level",False,False,True,none
PSLC1,"Station PSLC1  - 9412110 - Port San Luis, CA","NOAA's National Ocean Service
Water Level Observation Network
35.169 N 120.754 W (35°10'7"" N 120°45'15"" W)

Site elevation: sea level
Air temp height: 12.9 m above site elevation
Anemometer height: 13.6 m above site elevation
Sea temp depth: 2.7 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
35.169 N 120.754 W (35°10'7"" N 120°45'15"" W)

Site elevation: sea level
Air temp height: 12.9 m above site elevation
Anemometer height: 13.6 m above site elevation
Sea temp depth: 2.7 m below MLLW",True,True,False,realtime2
PSTL1,"Station PSTL1  - 8760922 - Pilot's Station East, SW Pass, LA","NOAA's National Ocean Service
Water Level Observation Network
28.932 N 89.407 W (28°55'56"" N 89°24'25"" W)

Site elevation: 3.6 m above mean sea level
Air temp height: 2.5 m above site elevation
Anemometer height: 20.3 m above site elevation
Barometer elevation: 4.7 m above mean sea level
Sea temp depth: 5.7 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
28.932 N 89.407 W (28°55'56"" N 89°24'25"" W)

Site elevation: 3.6 m above mean sea level
Air temp height: 2.5 m above site elevation
Anemometer height: 20.3 m above site elevation
Barometer elevation: 4.7 m above mean sea level
Sea temp depth: 5.7 m below MLLW",True,True,False,realtime2
