owner,preferred_data_source,station_count
"Texas Coastal Ocean Observing Network
Water Level Observation Network
29.481 N 94.917 W (29°28'53"" N 94°55'2"" W)

Site elevation: 2.3 m above mean sea level
Air temp height: 4.3 m above site elevation
Anemometer height: 5.7 m above site elevation
Barometer elevation: 6 m above mean sea level
Sea temp depth: 1.3 m below MLLW",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
29.515 N 94.513 W (29°30'54"" N 94°30'47"" W)

Site elevation: sea level
Anemometer height: 10.7 m above site elevation",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
29.595 N 94.390 W (29°35'41"" N 94°23'25"" W)

Site elevation: sea level
Sea temp depth: 4.1 m below MLLW",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
29.682 N 94.985 W (29°40'55"" N 94°59'5"" W)

Site elevation: 4.3 m above mean sea level
Air temp height: 3 m above site elevation
Anemometer height: 3.2 m above site elevation
Barometer elevation: 5.3 m above mean sea level
Sea temp depth: 1.6 m below MLLW",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
29.726 N 95.266 W (29°43'34"" N 95°15'56"" W)

Site elevation: 4.7 m above mean sea level
Air temp height: 2.5 m above site elevation
Anemometer height: 4.1 m above site elevation
Barometer elevation: 6.2 m above mean sea level
Sea temp depth: 0.3 m below MLLW",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
29.765 N 95.079 W (29°45'53"" N 95°4'44"" W)

Site elevation: sea level",none,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
29.867 N 93.931 W (29°52'2"" N 93°55'52"" W)

Site elevation: sea level
Anemometer height: 10.7 m above site elevation",realtime2,1
"UK Met Office
Buoy
48.720 N 12.430 W (48°43'12"" N 12°25'48"" W)

Site elevation: sea level
Anemometer height: 3 m above site elevation",realtime2,1
"UK Met Office
Buoy
49.000 N 16.500 W (49°0'0"" N 16°30'0"" W)",realtime2,1
"UK Met Office
Buoy
49.400 N 8.600 W (49°24'0"" N 8°36'0"" W)",none,1
"UK Met Office
Buoy
50.000 N 4.400 W (50°0'0"" N 4°24'0"" W)",realtime2,1
"UK Met Office
Buoy
50.250 N 4.217 W (50°15'0"" N 4°13'0"" W)",none,1
"UK Met Office
Buoy
50.590 N 2.300 W (50°35'24"" N 2°18'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 3.5 m above site elevation
Sea temp depth: 1 m below water line",none,1
"UK Met Office
Buoy
51.000 N 13.550 W (51°0'0"" N 13°33'0"" W)

Site elevation: sea level
Anemometer height: 3 m above site elevation",realtime2,1
"UK Met Office
Buoy
51.602 N 5.100 W (51°36'9"" N 5°6'0"" W)

Site elevation: sea level
Anemometer height: 3 m above site elevation",none,1
"UK Met Office
Buoy
52.220 N 4.420 W (52°13'12"" N 4°25'12"" W)

Site elevation: sea level
Anemometer height: 3 m above site elevation",none,1
"UK Met Office
Buoy
53.500 N 19.500 W (53°30'0"" N 19°30'0"" W)

Site elevation: sea level
Anemometer height: 3 m above site elevation",none,1
"UK Met Office
Buoy
55.410 N 11.810 W (55°24'36"" N 11°48'36"" W)

Site elevation: sea level
Anemometer height: 3 m above site elevation",realtime2,1
"UK Met Office
Buoy
59.150 N 11.790 W (59°9'0"" N 11°47'24"" W)

Site elevation: sea level
Anemometer height: 3 m above site elevation",realtime2,1
"UK Met Office
Buoy
60.483 N 4.167 W (60°29'0"" N 4°10'0"" W)

Site elevation: sea level
Anemometer height: 3 m above site elevation",none,1
"UK Met Office
Lightship
49.900 N 2.900 W (49°54'0"" N 2°54'0"" W)

Site elevation: sea level
Anemometer height: 14 m above site elevation",realtime2,1
"UK Met Office
Lightship
50.102 N 6.100 W (50°6'9"" N 6°6'0"" W)

Site elevation: sea level
Anemometer height: 14 m above site elevation",realtime2,1
"UK Met Office
Lightship
50.400 N 0.000 E (50°24'0"" N 0°0'0"" E)

Site elevation: sea level
Anemometer height: 14 m above site elevation",realtime2,1
"UK Met Office
Lightship
51.102 N 1.800 E (51°6'9"" N 1°48'0"" E)

Site elevation: sea level
Anemometer height: 14 m above site elevation",realtime2,1
"UK Met Office
Lightship
51.240 N 2.000 E (51°14'24"" N 2°0'0"" E)",realtime2,1
"UK Met Office in  cooperation with Meteo France
Buoy
47.550 N 8.470 W (47°33'0"" N 8°28'12"" W)

Site elevation: sea level
Anemometer height: 3 m above site elevation",realtime2,1
"University of Alaska, Fairbanks
Buoy
70.025 N 166.071 W (70°1'30"" N 166°4'16"" W)

Site elevation: sea level",none,1
"University of California Davis, Bodega Marine Laboratory
Water Quality Station
37.807 N 122.466 W (37°48'24"" N 122°27'58"" W)",none,1
"University of California Davis, Bodega Marine Laboratory
Water Quality Station
38.317 N 123.071 W (38°18'59"" N 123°4'15"" W)",realtime2,1
"University of Connecticut, Department of Marine Sciences
2.4-meter foam hull buoy
41.263 N 72.067 W (41°15'48"" N 72°4'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 3.5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 23 m",none,1
"University of Connecticut, Department of Marine Sciences
Moored Buoy
40.883 N 73.728 W (40°53'0"" N 73°43'42"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 3.5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 22.5 m",none,1
"University of Connecticut, Department of Marine Sciences
Moored Buoy
40.956 N 73.580 W (40°57'21"" N 73°34'48"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 3.5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 18.3 m",none,1
"University of Connecticut, Department of Marine Sciences
Moored Buoy
41.138 N 72.655 W (41°8'15"" N 72°39'18"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 3.5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 27 m",none,1
"University of Connecticut, Department of Marine Sciences
Weather Station
41.306 N 72.077 W (41°18'21"" N 72°4'39"" W)

Site elevation: sea level
Air temp height: 20 m above site elevation
Anemometer height: 20 m above site elevation
Barometer elevation: 20 m above mean sea level",none,1
"University of Hawaii Kilo Nalu Observatory
Platform
21.288 N 157.865 W (21°17'17"" N 157°51'54"" W)

Water depth: 12 m",none,1
"University of Illinois at Urbana-Champaign
Moored Buoy
42.368 N 87.795 W (42°22'6"" N 87°47'41"" W)

Site elevation: 176 m above mean sea level
Air temp height: 1 m above site elevation
Anemometer height: 1.5 m above site elevation
Sea temp depth: 1 m below water line",realtime2,1
"University of Illinois at Urbana-Champaign
Moored Buoy
42.491 N 87.779 W (42°29'27"" N 87°46'44"" W)

Site elevation: 176 m above mean sea level
Air temp height: 1 m above site elevation
Anemometer height: 1.5 m above site elevation
Sea temp depth: 1 m below water line",realtime2,1
"University of Maryland Horn Point Laboratory
CBOS Station
38.590 N 76.133 W (38°35'24"" N 76°8'0"" W)",none,1
"University of Michigan CIGLR
Moored Buoy
43.977 N 86.560 W (43°58'36"" N 86°33'35"" W)

Site elevation: 176 m above mean sea level
Air temp height: 2 m above site elevation
Anemometer height: 2 m above site elevation
Barometer elevation: 178 m above mean sea level
Water depth: 24 m",none,1
"University of Michigan CIGLR
Moored Buoy
45.404 N 85.088 W (45°24'16"" N 85°5'17"" W)

Site elevation: 176 m above mean sea level
Air temp height: 2 m above site elevation
Anemometer height: 2 m above site elevation
Barometer elevation: 178 m above mean sea level
Sea temp depth: 1 m below water line
Water depth: 36 m",realtime2,1
"University of Minnesota, Duluth
Buoy
46.814 N 91.829 W (46°48'51"" N 91°49'43"" W)

Site elevation: 183 m above mean sea level
Air temp height: 3 m above site elevation
Anemometer height: 3 m above site elevation
Barometer elevation: 2.5 m above mean sea level
Sea temp depth: 1 m below water line
Water depth: 49 m",realtime2,1
"University of Minnesota, Duluth
Buoy
46.860 N 91.930 W (46°51'35"" N 91°55'48"" W)

Site elevation: 183 m above mean sea level
Air temp height: 3 m above site elevation
Anemometer height: 3 m above site elevation
Barometer elevation: 2.5 m above mean sea level
Sea temp depth: 1 m below water line
Water depth: 52 m",realtime2,1
"University of Minnesota, Duluth
Moored Buoy
47.021 N 91.625 W (47°1'15"" N 91°37'30"" W)

Site elevation: 183 m above mean sea level
Air temp height: 2.5 m above site elevation
Anemometer height: 2.5 m above site elevation
Barometer elevation: 185.5 m above mean sea level
Sea temp depth: 0.5 m below water line
Water depth: 85 m",none,1
"University of North Carolina
Buoy
34.782 N 75.941 W (34°46'56"" N 75°56'28"" W)

Site elevation: sea level
Air temp height: 1.5 m above site elevation
Anemometer height: 3.5 m above site elevation
Barometer elevation: 1.5 m above mean sea level
Sea temp depth: 2 m below water line
Water depth: 30 m",none,1
"University of North Carolina
Buoy
35.778 N 75.095 W (35°46'42"" N 75°5'41"" W)

Site elevation: sea level
Air temp height: 1.5 m above site elevation
Anemometer height: 3.5 m above site elevation
Barometer elevation: 1.5 m above mean sea level
Sea temp depth: 2 m below water line
Water depth: 36 m",none,1
"University of Southern Mississippi
2.2-meter buoy
30.050 N 88.583 W (30°2'59"" N 88°35'0"" W)

Site elevation: sea level
Air temp height: 4 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 4 m above mean sea level",realtime2,1
"University of Washington
Buoy
47.280 N 122.730 W (47°16'48"" N 122°43'48"" W)

Site elevation: sea level
Air temp height: 2.1 m above site elevation
Anemometer height: 2.1 m above site elevation
Barometer elevation: 1 m above mean sea level
Sea temp depth: 3 m below water line
Water depth: 47 m",realtime2,1
"University of Washington
Buoy
47.375 N 123.008 W (47°22'30"" N 123°0'30"" W)

Site elevation: sea level
Air temp height: 2.1 m above site elevation
Anemometer height: 2.1 m above site elevation
Barometer elevation: 1 m above mean sea level
Sea temp depth: 3 m below water line
Water depth: 35 m",realtime2,1
"University of Washington
Buoy
47.422 N 123.113 W (47°25'18"" N 123°6'45"" W)

Site elevation: sea level
Air temp height: 2.1 m above site elevation
Anemometer height: 2.1 m above site elevation
Barometer elevation: 1 m above mean sea level
Sea temp depth: 3 m below water line
Water depth: 120 m",none,1
"University of Washington
Buoy
47.761 N 122.397 W (47°45'40"" N 122°23'50"" W)

Site elevation: sea level
Air temp height: 2.1 m above site elevation
Anemometer height: 2.1 m above site elevation
Barometer elevation: 1 m above mean sea level
Sea temp depth: 3 m below water line
Water depth: 100 m",realtime2,1
"University of Washington
Buoy
47.803 N 122.803 W (47°48'12"" N 122°48'10"" W)

Site elevation: sea level
Air temp height: 2.1 m above site elevation
Anemometer height: 2.1 m above site elevation
Barometer elevation: 1 m above mean sea level
Sea temp depth: 3 m below water line
Water depth: 100 m",none,1
"University of Washington
Buoy
47.907 N 122.627 W (47°54'26"" N 122°37'37"" W)

Site elevation: sea level
Air temp height: 2.1 m above site elevation
Anemometer height: 2.1 m above site elevation
Barometer elevation: 1 m above mean sea level
Sea temp depth: 3 m below water line
Water depth: 100 m",none,1
"University of Wisconsin-Madison, Division of Extension
Buoy
43.731 N 87.624 W (43°43'50"" N 87°37'28"" W)

Site elevation: 176 m above mean sea level
Air temp height: 1 m above site elevation
Anemometer height: 1 m above site elevation
Barometer elevation: 177 m above mean sea level
Sea temp depth: 0.5 m below water line",realtime2,1
"University of Wisconsin-Milwaukee
Buoy
43.100 N 87.850 W (43°6'0"" N 87°51'0"" W)

Site elevation: 176 m above mean sea level
Air temp height: 2 m above site elevation
Anemometer height: 2 m above site elevation
Barometer elevation: 178 m above mean sea level
Sea temp depth: 0 m below water line
Water depth: 20 m",realtime2,1
"University of Wisconsin-Milwaukee
Buoy
44.794 N 87.758 W (44°47'40"" N 87°45'28"" W)

Site elevation: 176 m above mean sea level
Air temp height: 2 m above site elevation
Anemometer height: 2 m above site elevation
Barometer elevation: 178 m above mean sea level
Sea temp depth: 0 m below water line
Water depth: 13 m",realtime2,1
"University of Wisconsin-Milwaukee
Moored Buoy
44.550 N 87.959 W (44°33'1"" N 87°57'32"" W)

Site elevation: 176 m above mean sea level
Anemometer height: 2 m above site elevation
Sea temp depth: 0 m below water line
Water depth: 2 m",none,1
"University of Wisconsin-Milwaukee
Moored Buoy
44.577 N 87.987 W (44°34'36"" N 87°59'15"" W)

Site elevation: 176 m above mean sea level
Anemometer height: 2 m above site elevation
Sea temp depth: 0 m below water line
Water depth: 2.1 m",none,1
Unknown,none,209
Unknown,realtime2,97
"Vermont EPSCOR
Buoy
44.785 N 73.258 W (44°47'6"" N 73°15'29"" W)

Site elevation: 30 m above mean sea level
Air temp height: 2 m above site elevation
Anemometer height: 2.5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 38.1 m",none,1
"Woods Hole Group/NERACOOS
Waverider Buoy
41.387 N 71.032 W (41°23'13"" N 71°1'55"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 21 m",realtime2,1
"Woods Hole Oceanographic Institution
2.4-meter discus buoy
24.581 N 38.000 W (24°34'52"" N 38°0'0"" W)

Site elevation: sea level
Water depth: 5292 m",none,1
"Woods Hole Oceanographic Institution
2.4-meter discus buoy
WAMDAS payload
10.051 N 125.032 W (10°3'2"" N 125°1'56"" W)

Site elevation: sea level
Water depth: 4769 m",none,1
"Woods Hole Oceanographic Institution
2.4-meter discus buoy
WAMDAS payload
14.824 N 51.017 W (14°49'28"" N 51°1'0"" W)

Site elevation: sea level
Water depth: 5021 m",none,1
"Woods Hole Oceanographic Institution
2.4-meter discus buoy
WAMDAS payload
19.425 S 85.078 W (19°25'29"" S 85°4'39"" W)

Site elevation: sea level
Water depth: 4534 m",none,1
"Woods Hole Oceanographic Institution
Moored Buoy
WAMDAS payload
22.000 N 157.000 W (22°0'0"" N 157°0'0"" W)

Site elevation: sea level
Air temp height: 2.45 m above site elevation
Anemometer height: 2.66 m above site elevation
Barometer elevation: 2.43 m above mean sea level
Sea temp depth: 1.5 m below water line
Water depth: 4750 m",realtime2,1
"Woods Hole Oceanographic Institution
Ocean Reference Station
WAMDAS payload
15.000 N 51.000 W (15°0'0"" N 51°0'0"" W)

Site elevation: sea level
Air temp height: 3.1 m above site elevation
Anemometer height: 3.4 m above site elevation
Barometer elevation: 3.2 m above mean sea level
Sea temp depth: 1 m below MLLW
Water depth: 5044 m",none,1
"Woods Hole Oceanographic Institution
Ocean Reference Station
WAMDAS payload
22.000 S 85.000 W (22°0'0"" S 85°0'0"" W)

Site elevation: sea level
Air temp height: 2.45 m above site elevation
Anemometer height: 2.71 m above site elevation
Barometer elevation: 2.44 m above mean sea level
Sea temp depth: 1 m below MLLW
Water depth: 4225 m",realtime2,1
"the  PIRATA Prediction and Research Moored Array in the Atlantic
0.000 N 3.051 W (0°0'0"" N 3°3'3"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level",realtime2,1
"the  PIRATA Prediction and Research Moored Array in the Atlantic
20.000 S 10.000 W (20°0'0"" S 10°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level",none,1
"the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
0.000 N 0.000 E (0°0'0"" N 0°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level",none,1
"the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
0.000 N 10.000 W (0°0'0"" N 10°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level",realtime2,1
"the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
0.000 N 23.000 W (0°0'0"" N 23°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level",none,1
"the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
0.000 N 35.000 W (0°0'0"" N 35°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level",none,1
